ID,Job,Jobs_Group,Profile,Remote,Company,Location,City,State,Salary,Frecuency_Salary,Low_Salary,High_Salary,Mean_Salary,Skills
job_dad789cdfcca2db1,Director of Finance - Aortic Business Group,Business Analyst,Lead,Remote,W. L. Gore & Associates,"Flagstaff, AZ 86004",Flagstaff,AZ,,,,,,"['Bachelor', 'MBA']"
job_438b894ac590483e,TREASURER/DATA MGR,Finance,,,Guilford County Schools,"Greensboro, NC 27401 (Fisher Park area)",Greensboro,NC,"$2,850 por mes",mes,34200.0,34200.0,34200.0,[]
job_a168e5b0a8a037a1,Controller,Controller,,,"American Rheinmetall Vehicles, LLC","Sterling Heights, MI 48312",Sterling Heights,MI,"$130,000 - $155,000 por año",año,130000.0,155000.0,142500.0,['Bachelor']
job_34462ab88973d754,Treasury Management Operations Director,CFO,Lead,Remote,Huntington Bank,"Columbus, OH 43229 (Forest Park East area)",Columbus,OH,,,,,,['Bachelor']
job_48f75786d750bf06,Plant Controller - Manufacturing,Controller,,Remote,Siemens Mobility,"Grand Prairie, TX",Grand Prairie,TX,"$138,100 - $236,800 por año",año,138100.0,236800.0,187450.0,"['Bachelor', 'HTML', 'Office', 'SAP', 'Master']"
job_6c93c47f5a2c24a5,"Manager/Assistant Controller, Real Estate Fund Accounting",Controller,Lead,Hybrid,BNY Mellon,"New York, NY+3 ubicaciones",New York,NY,"$79,000 - $175,000 por año",año,79000.0,175000.0,127000.0,['Bachelor']
job_2cf9973088ba0bd0,Accounting Manager,Finance,Lead,Remote,Trulieve,United States,,,,,,,,"['SAP', 'Bachelor', 'Excel', 'CPA']"
job_b13108d31570b63d,Sr. Treasury Manager,Finance,Senior,,Shutterfly,"Plano, TX 75074+3 ubicaciones",Plano,TX,,,,,,['Bachelor']
job_bdd9156127bd297a,Assistant Director of Finance,CFO,Lead,,ACE HOTEL NEW YORK,"New York, NY 10001 (NoMad area)",New York,NY,"$85,000 - $96,000 por año",año,85000.0,96000.0,90500.0,"['Office', 'Excel', 'English']"
job_1aa76c4b578bf07f,Treasury Manager,Finance,Lead,Remote,Gannett,Remote+1 ubicación,,,"$100,000 - $110,000 por año",año,100000.0,110000.0,105000.0,"['Bachelor', 'MBA']"
job_a118e455e7d3e628,Controller General Accounting Full Time Days,Controller,,,Coastal Carolina Med Ctr,"Hardeeville, SC 29927+3 ubicaciones",Hardeeville,SC,,,,,,['Bachelor']
job_3a383b06acdd50b7,Senior Director of Finance – Corporate FP&A.,Financial Analyst,Senior,,Dynatrace,"Waltham, MA 02451",Waltham,MA,"$200,000 - $240,000 por año",año,200000.0,240000.0,220000.0,"['AWS', 'Bachelor', 'PowerPoint', 'Google Cloud', 'Azure', 'Office', 'Spanish', 'MBA', 'Artificial Intelligence', 'English', 'Salesforce', 'Excel']"
job_fd966175c4c20092,Assistant Accounting Manager,Finance,Lead,,Orange County Government,"Orlando, FL 32801 (Central Business District area)",Orlando,FL,"$80,500 - $92,000 por año",año,80500.0,92000.0,86250.0,"['Bachelor', 'CPA']"
job_25d6a86c282929f2,"Securities Services Liquidity Product Controller, Associate",Controller,,,"JPMorgan Chase Bank, N.A.","Brooklyn, NY+1 ubicación",Brooklyn,NY,"$81,000 - $105,000 por año",año,81000.0,105000.0,93000.0,['Bachelor']
job_39df206d0b74a480,Assistant Director of Finance,CFO,Lead,Remote,Harvard University,"Boston, MA+1 ubicación",Boston,MA,,,,,,"['Bachelor', 'Office', 'Access', 'Master', 'Excel']"
job_1251d6db44bb04db,DST Investment Chief Financial Officer,CFO,Lead,,North Carolina Dept of State Treasurer,"Wake County, NC",Wake County,NC,"$163,000 - $245,000 por año",año,163000.0,245000.0,204000.0,"['Bachelor', 'Office', 'CPA']"
job_e4fb0707ce8d8f61,ASSISTANT SITE CONTROLLER (AEROSPACE MANUFACTURING),Controller,,,Saint-Gobain,"Bristol, RI 02809+1 ubicación",Bristol,RI,"$85,200 - $131,900 por año",año,85200.0,131900.0,108550.0,"['Master', 'SSIS', 'Bachelor']"
job_d1a479d56c49e62d,Senior Director of Insurance Accounting and Reporting,Financial Analyst,Senior,Remote,Ally Financial,"Detroit, MI 48226 (Downtown area)",Detroit,MI,,,,,,"['Bachelor', 'MBA', 'CPA']"
job_dfd1c6834333885c,Assistant Controller,Controller,,,BestCo LLC,"Mooresville, NC 28115",Mooresville,NC,,,,,,"['Bachelor', 'CPA', 'ERP', 'SAP', 'MBA', 'Excel']"
job_e2bef8be2b37db10,"EverCommerce - Treasury Manager (Remote, US)",Finance,Lead,Remote,EverCommerce,"Denver, CO 80202 (Union Station area)",Denver,CO,"$90,000 - $110,000 por año",año,90000.0,110000.0,100000.0,['CPA']
job_3d3d3d2b37ff0f42,Treasury Capital Markets Director,CFO,Lead,,Huntington Bank,"Columbus, OH 43215 (Downtown area)",Columbus,OH,"$125,000 - $250,000 por año",año,125000.0,250000.0,187500.0,"['Bachelor', 'Office']"
job_446b553762a2fec8,Corporate Controller,Controller,,Remote,Exemplis,"Cypress, CA 90630",Cypress,CA,"$148,879 - $189,820 por año",año,148879.0,189820.0,169349.5,"['PowerPoint', 'Bachelor', 'CPA', 'Word', 'MBA', 'Excel']"
job_1bbc03af03c50206,Corporate Finance and Accounting Manager,Financial Analyst,Lead,Hybrid,"HITACHI AMERICA, LTD.","Santa Clara, CA",Santa Clara,CA,,,,,,"['Bachelor', 'PowerPoint', 'CPA', 'Power Query', 'Word', 'Office', 'ERP', 'SAP', 'Power BI', 'Power Automate', 'Excel']"
job_8db0320934ff042c,"Group Chief Financial Officer, Desert Care Network - Desert Care Network, Palm Springs, CA",CFO,Lead,,Other Executive,"Palm Springs, CA+6 ubicaciones",Palm Springs,CA,"$300,000 - $375,000 por año",año,300000.0,375000.0,337500.0,"['Bachelor', 'MBA', 'Office', 'CPA']"
job_6355ea4488f1ad24,Controller,Controller,,Hybrid,New Jersey Symphony,"Newark, NJ 07102 (Central Business District area)",Newark,NJ,"$95,000 - $110,000 por año",año,95000.0,110000.0,102500.0,"['Bachelor', 'Office']"
job_bac6570c079b00a9,Director of Finance & Operations,CFO,Lead,Remote,CAPI USA,"Minneapolis, MN 55406 (Longfellow area)",Minneapolis,MN,"$85,000 - $90,000 por año",año,85000.0,90000.0,87500.0,"['Bachelor', 'Office']"
job_38c32c2a9d55a469,Treasury Manager - Cash Management,Finance,Lead,,Ecolab,"Saint Paul, MN 55102 (West 7th area)",Saint Paul,MN,,,,,,"['Bachelor', 'CPA', 'Hyperion', 'Office', 'ERP', 'MBA']"
job_f3f67814d5acab60,Accounting Manager,Finance,Lead,,"HITACHI ASTEMO AMERICAS, INC.","Monroe, GA 30655",Monroe,GA,,,,,,"['Master', 'Bachelor', 'CPA']"
job_b2e496d0a462a55c,Finance and Accounting Manager (TS/SCI/Polygraph),Financial Analyst,Lead,,Deloitte,"Rosslyn, VA 22209 (Radnor-Ft Myer Heights area)",Rosslyn,VA,,,,,,['Bachelor']
job_20ef9e360f3a9a2a,Plant Controller,Controller,,,Vitro,"Elkin, NC 28621",Elkin,NC,,,,,,"['Bachelor', 'Word', 'Office', 'SAP', 'ERP']"
job_96bf5f27f0220801,Accounting Manager I,Finance,Lead,,City of Austin,"Austin, TX 78701 (Downtown area)",Austin,TX,$38.78 - $50.42 por hora,hora,71355.2,92772.8,82064.0,"['Master', 'Bachelor', 'Office', 'CPA']"
job_9f7bfb90a102146f,Chief Financial Officer,CFO,Lead,,RFK Community Alliance,"Lancaster, MA",Lancaster,MA,,,,,,"['Office', 'MBA', 'CPA']"
job_7fec4a2b1bae2f51,Accounting Manager,Finance,Lead,,Koch Industries,"Wichita, KS 67201+3 ubicaciones",Wichita,KS,,,,,,"['Office', 'Excel']"
job_5ffcc6ebb3e33e5d,Sector Vice President & Head of Project Finance Team,CFO,Lead,Hybrid,CoBank,"Greenwood Village, CO 80111",Greenwood Village,CO,"$225,000 - $265,000 por año",año,225000.0,265000.0,245000.0,"['Bachelor', 'Word', 'Office', 'CFA', 'Master']"
job_167c01625c12659c,Assistant Bursar,Finance,,,Tufts University,"Boston, MA 02111 (Chinatown area)",Boston,MA,,,,,,"['Word', 'Bachelor', 'Office']"
job_2d287845ed400a6c,Sr. Accounting Manager,Finance,Senior,Remote,Kin + Carta,"Denver, CO+1 ubicación",Denver,CO,"$120,000 - $150,000 por año",año,120000.0,150000.0,135000.0,['Bachelor']
job_3d4ac90de6db7e99,Head Of Finance / CFO,CFO,Lead,,KNOCKAROUND,"San Diego, CA 92110 (Old Town area)",San Diego,CA,"$150,000 - $250,000 por año",año,150000.0,250000.0,200000.0,"['Bachelor', 'MBA', 'CPA']"
job_ab138d38cb56d061,Accounting Manager,Finance,Lead,,"Allfast Fastening Systems, LLC","Industry, CA 91745",Industry,CA,"$113,000 - $125,000 por año",año,113000.0,125000.0,119000.0,"['PowerPoint', 'ERP', 'Bachelor', 'Excel']"
job_3a92cd3da2a65f5b,PRODUCTION CONTROLLER,Controller,,,US Naval Air Systems Command,"Naval Air Station San Diego, CA",Naval Air Station San Diego,CA,"$42,714 - $68,785 por año",año,42714.0,68785.0,55749.5,"['Bachelor', 'Office']"
job_032cc36d36f64675,Accounting Manager,Finance,Lead,,Ivy Tech Community College,"Evansville, IN 47710",Evansville,IN,"$50,000 - $55,000 por año",año,50000.0,55000.0,52500.0,"['Bachelor', 'Office']"
job_825d2a5bb9a0ac04,Controller,Controller,,,Kadant Johnson,"Three Rivers, MI 49093",Three Rivers,MI,,,,,,"['Bachelor', 'Excel', 'CPA']"
job_1f254a98f9f838c8,"Director of Finance, Administration, and Compliance",CFO,Lead,,Deloitte,"Washington, DC+1 ubicación",Washington,DC,,,,,,"['Master', 'Bachelor', 'Office']"
job_ba7e1584280610e4,Accounting Manager - Senior Level (Hybrid schedule),Finance,Senior,Hybrid,Riverside Research,"Arlington, VA 22202 (Aurora Highlands area)",Arlington,VA,,,,,,"['PowerPoint', 'Bachelor', 'Excel', 'CPA']"
job_e0340ee00db7b391,Accounting Manager,Finance,Lead,,Mecklenburg County,"Mecklenburg County, NC",Mecklenburg County,NC,"$87,030 - $130,546 por año",año,87030.0,130546.0,108788.0,"['Bachelor', 'Office', 'CPA', 'English']"
job_ffb0f3483b0af009,SVP - Corporate Controller,Controller,Lead,Remote,Global Atlantic Financial Group Opportunities,"New York, NY 10001 (Chelsea area)+2 ubicaciones",New York,NY,"$179,000 - $342,000 por año",año,179000.0,342000.0,260500.0,"['Bachelor', 'Office', 'CPA']"
job_992d59270cd015c7,Assistant Division Controller,Controller,,,Republic Services,"Cuyahoga Falls, OH 44221+7 ubicaciones",Cuyahoga Falls,OH,,,,,,"['Excel', 'CPA']"
job_b03720d5a456310b,Cost Accountant/Sr. Accountant/Plant Controller,Controller,Senior,,"Midway Products Group, Inc.","Findlay, OH 45840+1 ubicación",Findlay,OH,,,,,,"['Word', 'Office']"
job_7ee74ca58fac59fa,General Ledger Accounting Manager- Inventory/Payroll,Finance,Lead,Remote,Canoo Technologies Inc.,Remote,,,,,,,,"['Word', 'ERP', 'Bachelor', 'Excel']"
job_9e905a6a7db89cd4,DIRECTOR OF BUDGET AND FINANCE-SES,CFO,Lead,,The State of Florida,"Tallahassee, FL 32399",Tallahassee,FL,"$110,000 - $130,000 por año",año,110000.0,130000.0,120000.0,"['Bachelor', 'Office']"
job_d0b2102a378147ed,"Director, Treasury Operations",CFO,Lead,,Washington Metropolitan Area Transit Authority,"Washington, DC 20001 (Judiciary Square area)",Washington,DC,,,,,,"['Master', 'Bachelor', 'Office']"
job_64258163ba2237a5,Chief Financial Officer,CFO,Lead,Hybrid,Central Indiana Community Foundation,"Indianapolis, IN 46204 (Downtown area)",Indianapolis,IN,"$200,000 por año",año,200000.0,200000.0,200000.0,"['Master', 'Office', 'English']"
job_fe86dde9ab95440b,Controller,Controller,,,Young Supply Company,Michigan,,MI,,,,,,"['SAP', 'Bachelor', 'CPA']"
job_db82fdda90a40f7d,Plant Controller,Controller,,,Tenneco,"El Paso, TX+1 ubicación",El Paso,TX,,,,,,"['PowerPoint', 'Bachelor', 'Hyperion', 'Spanish', 'SAP', 'English', 'Power BI', 'Excel']"
job_7aaeb981e64b3695,"Controller - Peoria, Illinois - $120,000 - $160,000 DOQ",Controller,,Remote,ELM Utility Services,"Peoria, IL 61602 (Downtown Peoria area)",Peoria,IL,"$120,000 - $160,000 por año",año,120000.0,160000.0,140000.0,"['Word', 'PowerPoint', 'Bachelor', 'CPA']"
job_855755be52a2dad3,Plant Controller,Controller,,,Amcor,"Des Moines, IA 50313+2 ubicaciones",Des Moines,IA,,,,,,"['PowerPoint', 'Bachelor', 'Excel']"
job_fad9275c8f917de5,"Operations Controller - Charlotte, NC",Controller,,,Canteen,"Charlotte, NC 28208 (Eagle Lake area)",Charlotte,NC,,,,,,"['Bachelor', 'Office']"
job_ce4f20e12c602995,Associate Vice President of Finance,CFO,,,"California State University, Monterey Bay","Seaside, CA 93955",Seaside,CA,"$14,291 - $16,672 por mes",mes,171492.0,200064.0,185778.0,"['Master', 'Bachelor', 'Office', 'Oracle']"
job_016e10e44f4badf5,Chief Financial Officer,CFO,Lead,,Canyon Ridge Hospital,"Chino, CA 91710",Chino,CA,"$148,000 - $195,000 por año",año,148000.0,195000.0,171500.0,"['Master', 'Office']"
job_6afcf4f1e209dd3f,Assistant Controller,Controller,,,Empower AI Inc.,"Reston, VA 20190 (Sunset Hills area)",Reston,VA,,,,,,"['Bachelor', 'Office', 'Artificial Intelligence']"
job_3c534e01cb34bf2f,"Accounting Manager, US (Waltham or surrounding areas)",Finance,Lead,,Olink,"Waltham, MA 02452",Waltham,MA,,,,,,"['Master', 'ERP', 'Bachelor']"
job_0ed5fd02ea5a65a9,Chief Financial Officer,CFO,Lead,,ESC Region 11,"Springtown, TX 76082",Springtown,TX,,,,,,"['Bachelor', 'Office']"
job_6636ed3bfecb1b37,Director of Finance,CFO,Lead,,Eagle County Schools,"Eagle, CO 81631",Eagle,CO,"$83,624 - $100,349 por año",año,83624.0,100349.0,91986.5,"['.NET', 'Office', 'CPA']"
job_e6b3138f44572444,Warranty & Service Controller,Controller,,,Viking Range LLC,"Greenwood, MS 38930",Greenwood,MS,,,,,,"['Office', 'Oracle', 'DOMO', 'Qlik', 'Master', 'SQL']"
job_b2046a3c1f65060f,TREASURY MANAGER,Finance,Lead,,Dollar General,"Goodlettsville, TN 37072",Goodlettsville,TN,,,,,,"['Master', 'Bachelor', 'Excel', 'Office']"
job_edf0f9ecf45e47a7,Accounting Manager,Finance,Lead,,Simmons University,"Boston, MA 02115 (Fenway-Kenmore area)",Boston,MA,,,,,,"['Bachelor', 'Office', 'CPA']"
job_8af2cb7caf1f665f,SVP & CHIEF FINANCIAL OFFICER - FISCAL SERVICES,CFO,Lead,Remote,Aspirus,"Wausau, WI 54401",Wausau,WI,,,,,,"['Master', 'Bachelor', 'Office', 'CPA']"
job_591e16ffe08ea1d7,Head of Finance / Controller,Controller,Lead,,Onramp Funds,"Austin, TX",Austin,TX,,,,,,"['ERP', 'Bachelor', 'Office']"
job_0802320d8571aa04,Controller,Controller,,,Unity Health,"Searcy, AR 72143",Searcy,AR,,,,,,"['Master', 'Bachelor', 'MBA', 'CPA']"
job_ad9474ec64ce5114,CORP - Sr. General Accounting Manager,Finance,Senior,,OK Foods,"Fort Smith, AR 72904+1 ubicación",Fort Smith,AR,,,,,,"['PowerPoint', 'Bachelor', 'Word', 'Spanish', 'SAP', 'ERP', 'Excel']"
job_13c5dd93b01d5cbb,Assistant Director of Accounting and Finance,CFO,Lead,,Kennesaw State University,"Kennesaw, GA 30144+1 ubicación",Kennesaw,GA,"$80,000 - $90,000 por año",año,80000.0,90000.0,85000.0,"['Master', 'PHP', 'Bachelor', 'Office']"
job_97e234a3f13014b5,Assistant Controller,Controller,,Remote,PetSmart,"Phoenix, AZ 85027",Phoenix,AZ,,,,,,"['Bachelor', 'CPA', 'Office', 'SAP', 'Excel']"
job_db40e4176b1eda87,ASSISTANT CONTROLLER (Manager) - Range 18 / NON,Controller,Lead,,Municipality of Anchorage,"Anchorage, AK 99501 (Downtown area)",Anchorage,AK,"$91,728 - $117,083 por año",año,91728.0,117083.0,104405.5,"['Bachelor', 'CPA', 'CMA', 'Office', 'SSIS', 'Master']"
job_34b786a50f2941df,Assistant Controller and Head of External Reporting,Financial Analyst,Lead,,Finastra,"Austin, TX",Austin,TX,,,,,,['Office']
job_7cd3c0234d0942a6,Treasury Director,CFO,Lead,,Roblox,"San Mateo, CA 94401 (Downtown area)",San Mateo,CA,"$233,430 - $274,080 por año",año,233430.0,274080.0,253755.0,"['Bachelor', 'Excel']"
job_9b60d1913cbff42f,Assistant Controller - Supply Chain Finance (TIC),Controller,,Hybrid,Aristocrat,"Tulsa, OK 74128+1 ubicación",Tulsa,OK,"$85,507 - $158,800 por año",año,85507.0,158800.0,122153.5,"['Bachelor', 'PowerPoint', 'CPA', 'D3', 'Word', 'ERP', 'MBA', 'Excel']"
job_4f3435f98f241c1f,Extramural Funds Accounting Manager,Data Scientist,Lead,,University of Hawaii,"Honolulu, HI",Honolulu,HI,,,,,,"['Master', 'Bachelor', 'Office', 'CPA']"
job_02b5ebc75a59e70c,Project Consultant - CFO Reporting and Operations Business Analysis,Financial Analyst,,Hybrid,Bank of America,"Charlotte, NC 28202 (Fourth Ward area)",Charlotte,NC,,,,,,"['Bachelor', 'CPA', 'Agile']"
job_b36f3f0680d956f8,"Controller, Finance Department",Controller,,,William James College,"Newton, MA 02459 (Oak Hill area)",Newton,MA,,,,,,['Office']
job_9db38755810232f9,Assistant Vice President and Assistant Treasurer of Capital Finance,CFO,,,The Ohio State University,"Columbus, OH",Columbus,OH,,,,,,"['PowerPoint', 'Bachelor', 'Office', 'Master', 'Excel']"
job_a79571f39fc073b7,Chief Financial Officer,CFO,Lead,,Dept of Family & Protectve Svc,"Austin, TX 78756 (Brentwood area)+1 ubicación",Austin,TX,"$11,272 - $19,065 por mes",mes,135264.0,228780.0,182022.0,"['Master', 'Office']"
job_41bf79c87c8df3cc,Controller,Controller,,,UIP Companies,"Washington, DC 20002 (Capitol Hill area)",Washington,DC,,,,,,['Bachelor']
job_8d458120479371d5,Senior Accounting Manager,Finance,Senior,,Baker Hughes,"Houston, TX 77041",Houston,TX,,,,,,['Bachelor']
job_78f037cdb020f5e6,"PEPI: Manager, CFO Services (OPEN TO ALL US LOCATIONS)",CFO,Lead,Remote,Alvarez and Marsal,Remote+1 ubicación,,,,,,,,"['CFA', 'Master', 'CPA']"
job_328216937baec9a4,Senior Accounting Manager,Finance,Senior,Remote,People Incorporated Mental Health Services,"Saint Paul, MN 55121",Saint Paul,MN,"$94,696 - $103,114 por año",año,94696.0,103114.0,98905.0,"['Master', 'Bachelor', 'MBA', 'CPA']"
job_70c03513e37258a1,Director of Finance,CFO,Lead,,Verdanza Hotel,"Carolina, PR 00979",Carolina,PR,,,,,,"['Bachelor', 'CPA']"
job_9783d1a0c230a1fd,"Treasury Manager, Corporate Finance",Financial Analyst,Lead,Hybrid,TJX Companies,"Framingham, MA 01701",Framingham,MA,,,,,,['Bachelor']
job_653afa34c7bab626,Controller,Controller,,,State of Washington Employment Security Department,"Olympia, WA",Olympia,WA,"$125,496 - $133,044 por año",año,125496.0,133044.0,129270.0,"['Office', 'Access']"
job_06b7cdf0e9267680,Chief Financial Officer,CFO,Lead,,Rowan Cabarrus Community College,"Salisbury, NC 28147",Salisbury,NC,,,,,,"['Master', 'CMA', 'Office', 'CPA']"
job_e8b6736a3dd4a6f9,RWA Controller Analyst ( Hybrid ),Controller,,Hybrid,Citi,"Queens, NY+1 ubicación",Queens,NY,"$83,430 - $116,400 por año",año,83430.0,116400.0,99915.0,"['Bachelor', 'Access', 'Office']"
job_c1c8e70bbd6df1b5,"Accounting Manager, Linga",Finance,Lead,,PNC Financial Services Group,"Naples, FL 34103 (Moorings-Coquina Sands area)",Naples,FL,,,,,,['Bachelor']
job_e0795b719db75db9,Controller,Controller,,,Lippert,"Mishawaka, IN 46544+1 ubicación",Mishawaka,IN,,,,,,[]
job_4cca93389b150821,Accounting Manager - Capex,Finance,Lead,Hybrid,Molson Coors,"Milwaukee, WI",Milwaukee,WI,,,,,,"['SAP', 'Bachelor', 'Excel']"
job_433fbcaef455ac5a,CFO - ACUTE,CFO,,,Texoma Medical Center,"Denison, TX 75020",Denison,TX,,,,,,"['Master', 'Bachelor', '.NET']"
job_747805529774a374,Accounting Manager,Finance,Lead,,Uline,"Pleasant Prairie, WI 53158",Pleasant Prairie,WI,,,,,,"['Excel', 'Bachelor', 'Access', 'Word']"
job_1ebaf4a051899cbd,Assistant Property Accounting Manager,Finance,Lead,,RPM Living,"Phoenix, AZ 85016 (Camelback East area)+1 ubicación",Phoenix,AZ,,,,,,['Bachelor']
job_2a2e4847471c5d8b,Assistant Director of Accounting,CFO,Lead,,Volunteer State Community College,"Gallatin, TN 37066+1 ubicación",Gallatin,TN,"$48,370 - $72,550 por año",año,48370.0,72550.0,60460.0,"['Bachelor', 'CPA', 'Word', 'Office', 'Oracle', 'ERP', 'Excel']"
job_a209ee2555893096,Chief Financial Officer,CFO,Lead,,Energy Management Corporation,"Salt Lake City, UT 84101 (People's Freeway area)",Salt Lake City,UT,,,,,,"['Master', 'Bachelor', 'Office']"
job_d8fe1a526abb4a99,Controller,Controller,,,Denver Health,"Denver, CO 80204 (Lincoln Park area)",Denver,CO,"$158,000 - $244,800 por año",año,158000.0,244800.0,201400.0,"['Bachelor', 'Office', 'CPA']"
job_48343f752de24008,Sr Accounting Manager,Finance,Senior,,JLG Industries Inc,"Hagerstown, MD 21742",Hagerstown,MD,,,,,,['Bachelor']
job_f9a5df95d1567628,Director of Accounting,CFO,Lead,,Burrell Behavioral Health,"Springfield, MO",Springfield,MO,,,,,,"['Bachelor', 'CPA']"
job_ebe0a811ce90b3fa,"AVP, Shared Services Accounting Manager",CFO,Lead,,Axos Bank,"San Diego, CA 92122 (University City area)",San Diego,CA,,,,,,"['Bachelor', 'CPA', 'Oracle']"
job_757f908062221e3b,"Controller, Physician Services Sites",Controller,,,Hackensack Meridian Health,"Edison, NJ 08837",Edison,NJ,,,,,,"['Bachelor', 'CPA', 'Office', 'MBA', 'Master', 'Excel']"
job_ec29b8769d13ac0d,Treasury Management Officer - Commercial Real Estate - Real Estate Banking,Finance,,,"JPMorgan Chase Bank, N.A.","Dallas, TX+3 ubicaciones",Dallas,TX,,,,,,"['Bachelor', 'Office']"
job_3cdeffab4b41e97f,Director of Corporate Finance,CFO,Lead,Remote,Levy,"Chicago, IL 60611 (Streeterville area)",Chicago,IL,,,,,,"['PowerPoint', 'Bachelor', 'CPA', 'MBA', 'Excel']"
job_e4155f0768737266,MOD BIKES Fractional Chief Financial Officer (CFO) / Part Time,CFO,Lead,,MOD BIKES,"Austin, TX 78745+1 ubicación",Austin,TX,"$100,000 por año",año,100000.0,100000.0,100000.0,"['PowerPoint', 'Office', 'MBA', 'CPA']"
job_5fd33f775b77772e,Accounting Manager,Finance,Lead,,Skechers,"Manhattan Beach, CA 90266",Manhattan Beach,CA,"$120,000 - $175,000 por año",año,120000.0,175000.0,147500.0,"['ERP', 'Bachelor', 'CPA']"
job_05fa8ef3376343fd,Plant Accounting Manager,Finance,Lead,,Bunge,"Decatur, AL 35601",Decatur,AL,,,,,,"['Word', 'SAP', 'Bachelor', 'Excel']"
job_0b8dbcef0ada0ff5,Director of Finance,CFO,Lead,,Crowne Plaza Hotels & Resorts,Guam,,GU,,,,,,"['Master', 'Bachelor', 'CPA', 'English']"
job_5b9266af794bd650,Director of Finance,CFO,Lead,,"City of Rochester, MN","Rochester, MN 55904",Rochester,MN,"$136,112 - $194,447 por año",año,136112.0,194447.0,165279.5,"['Master', 'Bachelor']"
